Library Code,Library Name,Latitude,Longitude
111490,배봉산 숲속도서관,37.5794335,127.0658492
141487,백사작은도서관,37.3392586,127.4913661
711466,별밭 작은도서관,37.5311243,127.0062695
141390,보라도서관,37.2483772,127.1090488
150005,보람동도서관,36.4786910,127.291308
143003,보은교육도서관,36.484076,127.7160615
111374,복사골작은도서관,37.5414215,126.9498448
141186,복사꽃필무렵작은도서관,37.480664,126.780105
141112,부곡글고운도서관,37.3184983,126.956818
126156,부산광역시 강서기적의도서관,35.0872758,128.9009941
121020,부산광역시 강서도서관,35.1804359,128.9571993
126159,부산광역시 고촌어울림도서관,35.2389142,129.1723178
126165,부산광역시 교리도서관,35.2567089,129.2158008
126152,부산광역시 금곡도서관,35.2631352,129.0176578
126163,부산광역시 금샘도서관,35.2391546,129.0939285
121018,부산광역시 금정도서관,35.272458,129.0961566
121026,부산광역시 기장도서관,35.2497515,129.2172571
126032,부산광역시 기장디지털도서관,35.2435223,129.2229656
121019,부산광역시 남구도서관,35.1376994,129.09456
126160,부산광역시 내리새라도서관,35.2373835,129.2154171
126023,부산광역시 다대도서관,35.0504598,128.96466
126151,부산광역시 대라다목적도서관,35.2409871,129.2104864
121021,부산광역시 동구도서관,35.1379169,129.0514958
126158,부산광역시 동구어린이영어도서관,35.1345788,129.042125
126146,부산광역시 동래읍성도서관,35.207052,129.094842
121023,부산광역시 만덕도서관,35.2067391,129.036694
121091,부산광역시 망미도서관,35.1734169,129.1049445
121022,부산광역시 반여도서관,35.2020277,129.1338241
126147,부산광역시 부산진구어린이청소년도서관,35.1690132,129.0396629
126155,부산광역시 분포도서관,35.1234937,129.1137445
121025,부산광역시 사상도서관,35.1781217,128.989771
121024,부산광역시 수영구도서관,35.1444008,129.105256
126162,부산광역시 수영구어린이도서관,35.1596433,129.1053337
126153,부산광역시 안락누리도서관,35.1970401,129.1077755
126143,부산광역시 연제도서관,35.1714281,129.0828652
121014,부산광역시 영도도서관,35.0755684,129.066539
126015,부산광역시 영도도서관 남항분관,35.0885443,129.039103
126008,부산광역시 재송어린이도서관,35.1896121,129.1185191
126144,부산광역시 정관도서관,35.3279169,129.1817747
126134,부산광역시 정관어린이도서관,35.322819,129.177707
126161,부산광역시 지사도서관,35.1507897,128.833334
126154,부산광역시 해운대인문학도서관,35.2005415,129.1236973
126025,부산광역시 화명도서관,35.232194,129.0094016
121002,부산광역시립구덕도서관,35.1216714,129.0169264
121003,부산광역시립구포도서관,35.1939846,128.995975
121015,부산광역시립명장도서관,35.2008549,129.1065573
121004,부산광역시립반송도서관,35.2250616,129.1483378
121005,부산광역시립부전도서관,35.1558256,129.0620476
121006,부산광역시립사하도서관,35.103086,128.991053
121007,부산광역시립서동도서관,35.2198649,129.0994296
121008,부산광역시립시민도서관,35.183443,129.050125
121011,부산광역시립연산도서관,35.185874,129.1041912
121012,부산광역시립중앙도서관,35.1101431,129.02716
121010,부산광역시립중앙도서관 수정분관,35.1246075,129.0405662
126024,부산광역시립해운대도서관,35.1779728,129.1688996
121013,부산광역시립해운대도서관 우동분관,35.1688448,129.1558258
126157,부산도서관,35.1728784,128.9853065
126014,부산영어도서관,35.156842,129.0520642
144123,부석작은도서관,36.715289,126.394067
145007,부안교육문화회관,35.7307316,126.7348965
141065,부천시립꿈빛도서관,37.50817,126.773731
141248,부천시립꿈여울도서관,37.5155641,126.805529
141583,부천시립도당도서관,37.5191835,126.7919202
141315,부천시립동화도서관,37.4949031,126.7543519
141056,부천시립북부도서관,37.5205458,126.794658
141321,부천시립상동도서관,37.4900669,126.7446997
141559,부천시립송내도서관,37.4849885,126.771038
141043,부천시립심곡도서관,37.4803981,126.783837
141603,부천시립역곡도서관,37.4886425,126.8026956
141584,부천시립오정도서관,37.528314,126.7960717
141535,부천시립원미도서관,37.4990095,126.798221
141115,부천시립책마루도서관,37.4939282,126.770049
141151,부천시립한울빛도서관,37.4679263,126.796549
741223,부천행정정보도서관 시정담벼락,37.5034813,126.7658019
128040,부평구립갈산도서관,37.517625,126.727425
128057,부평구립부개도서관,37.4910257,126.7394883
128035,부평구립부개어린이도서관,37.4855358,126.737013
128056,부평구립삼산도서관,37.5222385,126.743041
128085,부평구립청천도서관,37.5059306,126.714393
128007,부평기적의도서관,37.503443,126.740173
741094,북내작은도서관,37.3275858,127.6833952
511015,북서울중학교,37.6813005,127.0430239
711074,북아현마을 북카페,37.5594408,126.9570091
147057,북울진도서관,37.0648713,129.4187867
148083,분성IPARK작은도서관,35.266828,128.868101
111299,불광천작은도서관,37.590738,126.914389
727065,불로어울림 작은도서관,35.9096197,128.641853
111485,불암도서관,37.6452276,127.0825682
148064,불암동작은도서관,35.222348,128.926009
141190,사2동 꿈을키우는도서관,37.27974,126.8511
141478,사3동작은도서관,37.29469,126.82009
111439,사당솔밭도서관,37.4840674,126.9673849
141198,사랑나무가족도서관,37.50069,126.78288
741192,사리현작은도서관,37.6978732,126.8458643
142035,사북공공도서관,37.2242124,128.824665
727038,산격1동 작은도서관,35.8980805,128.6012847
141177,산북작은도서관,37.4033349,127.4432674
125001,산성어린이도서관,36.2952803,127.3855744
111465,삼각산어린이도서관,37.6151806,127.0206974
148082,삼계로얄작은도서관,35.269517,128.865363
148065,삼계푸르지오작은도서관,35.271318,128.862157
727083,삼덕마루 작은도서관,35.8646621,128.6090644
711267,삼성도서관,37.514345,127.062646
143134,삼성도서관,37.0197379,127.4979969
741194,삼송작은도서관,37.6531053,126.8938936
144029,삽교공공도서관,36.6921266,126.7432121
111307,상계도서관,37.6784183,127.0518501
147101,상대동 큰섬마을작은도서관,36.0233368,129.364019
741533,상동어울마당작은도서관,37.4888402,126.7627195
741005,상동역칙칙폭폭도서관,37.5058136,126.753162
141391,상리작은도서관,38.1348533,127.0784262
141556,상현도서관,37.2993199,127.0735488
150008,새롬동도서관,36.4813183,127.249891
745074,새마을작은도서관,35.8016882,126.8911784
111290,새싹작은도서관,37.5831264,126.9483956
148069,생각이크는작은도서관,35.310164,128.728697
143129,생거진천혁신도시도서관,36.8990812,127.5273718
111219,서경로꿈마루도서관,37.6114625,127.013862
149022,서귀포기적의도서관,33.2543478,126.5699445
111051,서대문구립이진아기념도서관,37.5743009,126.9559178
727088,서변동 작은도서관,35.9279702,128.5979559
711405,서빙고동 작은도서관,37.5204423,126.9946495
144025,서산시립도서관,36.7883115,126.4492221
111314,서울도서관,37.5663245,126.977752
111003,서울특별시교육청강남도서관,37.5137356,127.046991
111004,서울특별시교육청강동도서관,37.5385252,127.143756
111005,서울특별시교육청강서도서관,37.5478818,126.859926
111006,서울특별시교육청개포도서관,37.4829604,127.063769
111007,서울특별시교육청고덕평생학습관,37.5561464,127.157984
111008,서울특별시교육청고척도서관,37.5053516,126.853254
111009,서울특별시교육청구로도서관,37.4985419,126.891674
111010,서울특별시교육청남산도서관,37.5530786,126.981334
111022,서울특별시교육청노원평생학습관,37.6393958,127.067748
111011,서울특별시교육청도봉도서관,37.652815,127.012963
111012,서울특별시교육청동대문도서관,37.5735535,127.024779
111013,서울특별시교육청동작도서관,37.5059908,126.940166
111014,서울특별시교육청마포평생학습관,37.5543324,126.924196
111031,서울특별시교육청마포평생학습관아현분관,37.5538448,126.957198
111016,서울특별시교육청서대문도서관,37.5834154,126.940849
111017,서울특별시교육청서울시립어린이도서관,37.5763001,126.968237
111030,서울특별시교육청송파도서관,37.4999933,127.134839
111015,서울특별시교육청양천도서관,37.5336544,126.875957
111018,서울특별시교육청영등포평생학습관,37.526074,126.907352
111019,서울특별시교육청용산도서관,37.5519877,126.980123
111020,서울특별시교육청정독도서관,37.5810398,126.982952
111021,서울특별시교육청종로도서관,37.5764744,126.966457
111466,서이도서관,37.4920737,127.024938
141320,서정작은도서관,37.0661624,127.0557558
128050,서창도서관,37.4363211,126.7462122
111224,서초1동 작은도서관,37.4901402,127.019511
111250,서초3동 작은도서관,37.4856424,127.011525
111251,서초4동 작은도서관,37.502619,127.02221
111476,서초구립내곡도서관,37.4330582,127.0889946
111377,서초구립반포도서관,37.502493,127.012451
111493,서초구립양재도서관,37.4733508,127.0329122
111477,서초그림책도서관,37.4904202,127.0049533
111503,서초청소년도서관,37.4924089,127.0279393
111301,석관동미리내도서관,37.613522,127.06546
144056,석문생각나무 작은도서관,37.0188805,126.5267646
148077,석봉마을작은도서관,35.202238,128.813129
141253,석수골작은도서관,37.3465693,126.8039588
141509,선부3동선녀마을작은도서관,37.3425683,126.8130929
111121,선유도서관,37.5332751,126.8929164
741246,설성작은도서관,37.1321024,127.5216842
141142,성남시 구미도서관,37.3454424,127.1077636
741042,성남시 논골도서관,37.4560537,127.1596671
141518,성남시 무지개도서관,37.3395814,127.1208293
141623,성남시 복정도서관,37.5231244,127.0313267
141052,성남시 분당도서관,37.3580965,127.1165676
141601,성남시 서현도서관,37.3807258,127.1290412
141060,성남시 수정도서관,37.4522753,127.1531016
141484,성남시 운중도서관,37.3899728,127.0750756
141628,성남시 위례도서관,37.4752772,127.1417456
141069,성남시 중앙도서관,37.3985507,127.1068146
141053,성남시 중원도서관,37.4302108,127.1401167
141258,성남시 중원어린이도서관,37.4475657,127.1631352
141231,성남시 판교도서관,37.3918506,127.0908622
141548,성남시 판교어린이도서관,37.3897865,127.1098561
141588,성남시 해오름도서관,37.428659,127.153577
130003,성남작은도서관,36.3423154,127.429825
111068,성동구립금호도서관,37.554169,127.02488
111035,성동구립도서관,37.559208,127.03496
111119,성동구립무지개도서관,37.563394,127.03674
111344,성동구립성수도서관,37.545305,127.04703
111499,성동구립숲속도서관,37.5459681,127.0125058
111076,성동구립용답도서관,37.566922,127.05129
111442,성동구립청계도서관,37.567838,127.02552
111106,성메작은도서관,37.5685712,126.9089833
111487,성북길빛도서관,37.6117045,127.0268623
111044,성북정보도서관,37.6048486,127.050425
111258,성산글마루작은도서관,37.5689025,126.9027333
111063,성현동작은도서관,37.4872372,126.9560383
711268,세곡도서관,37.469047,127.106916
711492,세곡마루도서관,37.4607489,127.0961723
741458,세교쌍용예가 시민개방도서관,37.1645681,127.0679533
150012,세종시립도서관,36.5105059,127.240567
144011,세종평생교육학습관,36.6003538,127.2876324
111084,소나무언덕1호작은도서관,37.5272233,127.1177482
111114,소나무언덕2호작은도서관,37.5072203,127.0942233
111173,소나무언덕3호작은도서관,37.4923005,127.1566327
111175,소나무언덕4호작은도서관,37.502185,127.116847
111191,소나무언덕잠실본동도서관,37.502967,127.077418
150010,소담동도서관,36.4841119,127.300233
128049,소래도서관,37.3944155,126.704517
148091,소리작은도서관,35.235203,128.8821
741002,소새울가족작은도서관,37.473298,126.800179
142106,속초시립도서관,38.186751,128.5908462
111517,손기정 문화도서관,37.5556652,126.9645497
111498,손기정 어린이도서관,37.5556652,126.964550
111052,솔샘문화정보도서관,37.6204314,127.0123883
328015,송도국제기구도서관,37.3961117,126.6343272
147109,송도동 솔향작은도서관,36.0389457,129.376003
144057,송산개미 작은도서관,36.9346288,126.6799977
144063,송악샘터 작은도서관,36.9367447,126.7346498
144109,송악해나루 작은도서관,36.9614169,126.7754637
111174,송중문화정보도서관,37.6182711,127.0299121
130013,송촌도서관,36.3601292,127.4401556
141319,송탄작은도서관,37.0332993,127.0995513
111435,송파글마루도서관,37.480889,127.130358
111117,송파어린이도서관,37.5120643,127.0824157
111259,송파어린이영어작은도서관,37.5217861,127.1010378
111472,송파위례도서관,37.4811885,127.1419221
11134713,수서동작은도서관,37.4888635,127.104844
127085,수성구립고산도서관,35.8379738,128.710672
127096,수성구립무학숲도서관,35.8353386,128.6305615
127018,수성구립물망이도서관,35.854754,128.619016
127072,수성구립범어도서관,35.8591904,128.6306
127021,수성구립사월역작은도서관,35.8368604,128.716004
127013,수성구립용학도서관,35.8211417,128.646088
127017,수성구립책숲길도서관,35.844682,128.612282
127019,수성구립파동도서관,35.8104135,128.618237
141595,수원시립광교푸른숲도서관,37.2753925,127.0674623
141551,수원시립광교홍재도서관,37.3030711,127.047418
141537,수원시립대추골도서관,37.3066694,127.008064
141612,수원시립망포글빛도서관,37.2406408,127.0438075
141596,수원시립매여울도서관,37.2596306,127.042358
141138,수원시립반달어린이도서관,37.2505935,127.0773347
141550,수원시립버드내도서관,37.2569221,127.01497
141092,수원시립북수원지식정보도서관,37.2976867,126.9883
141093,수원시립서수원지식정보도서관,37.2732139,126.97201
141025,수원시립선경도서관,37.2839131,127.010475
141061,수원시립영통도서관,37.2571838,127.072096
141557,수원시립일월도서관,37.2868358,126.9780895
141024,수원시립중앙도서관,37.2735905,127.012107
141549,수원시립창룡도서관,37.2908387,127.027625
141301,수원시립태장마루도서관,37.2388399,127.051017
141542,수원시립한림도서관,37.2375562,127.024833
141064,수원시립한아름도서관,37.2741231,127.0348936
141552,수원시립호매실도서관,37.2663884,126.957947
141572,수원시립화서다산도서관,37.2847561,126.9966581
141107,수원시립희망샘도서관,37.2477413,126.9728911
111182,수유문화정보도서관,37.6300001,127.017532
141079,수지도서관,37.3201871,127.0945017
144058,순성반딧불이 작은도서관,36.8618134,126.6804163
748077,순지작은도서관,35.492362,129.084722
145140,순창군립도서관,35.3735182,127.1406453
146118,순천기적의도서관,34.9471695,127.527657
146014,순천시립그림책도서관,34.9579091,127.4862543
146120,순천시립삼산도서관,34.9666906,127.4865762
146175,순천시립신대도서관,34.935271,127.563376
146034,순천시립연향도서관,34.9471023,127.5185748
146068,순천시립조례호수도서관,34.9640551,127.5245258
741006,숲속작은도서관,37.4997953,126.765349
641015,시온고등학교 열린작은도서관,37.4715246,126.805999
741151,시청작은도서관,37.2717955,127.4347107
148057,시호미래작은도서관,35.338277,128.785936
141245,시흥시 군자도서관,37.3456428,126.7852369
141260,시흥시 능곡도서관,37.371378,126.8131315
141045,시흥시 대야도서관,37.4454052,126.79664
141396,시흥시 매화도서관,37.4175609,126.8155221
141609,시흥시 목감도서관,37.3798877,126.8031025
141632,시흥시 배곧도서관,37.3762129,126.7290632
141316,시흥시 소래빛도서관,37.4438392,126.7925775
141314,시흥시 신천도서관,37.438379,126.7850242
141199,시흥시 월곶도서관,37.3887435,126.7362223
141562,시흥시 장곡도서관,37.3775319,126.7829625
141280,시흥시 정왕어린이도서관,37.3452203,126.7479977
141066,시흥시 중앙도서관,37.348122,126.735583
147070,신광면 비학산작은도서관,36.1298718,129.261625
141191,신길샛별도서관,37.3377496,126.7775478
111511,신당누리도서관,37.5633821,127.012303
111306,신도림어린이영어작은도서관,37.4897388,126.8583705
741360,신둔작은도서관,37.3061619,127.4040543
11134711,신사동작은도서관,37.5240101,127.022781
111137,신사어린이도서관,37.598276,126.912158
741168,신서작은도서관,38.1828197,127.1070521
146032,신안군립도서관,34.8626257,126.3177994
727061,신암2동 작은도서관,35.87994,128.61265
727062,신암3동 작은도서관,35.881058,128.618882
727071,신암5동 작은도서관,35.8897559,128.6330629
111081,신월음악도서관,37.5246694,126.8400781
741298,신중동역칙칙폭폭도서관,37.503052,126.77596
127029,신천3동 작은도서관,35.8755145,128.623516
125011,신탄진도서관,36.4464999,127.4371944
744005,신평책다솜 작은도서관,36.886475,126.7624815
726305,신호작은도서관 아이들꿈자람터,35.0882599,128.8724335
741459,신흥어울마당작은도서관,37.5198721,126.7932853
711316,쌍문1동 공립 작은도서관,37.6479992,127.0260364
111282,쌍문2동 공립 작은도서관,37.6580211,127.0387508
111274,쌍문3동 공립 작은도서관,37.6489437,127.0279086
711317,쌍문4동 공립 작은도서관,37.6564188,127.0283688
111496,쌍문채움도서관,37.6492052,127.0230667
150002,아름동도서관,36.5123404,127.246891
741004,아름드리작은도서관,37.51968,126.76656
131031,아름드리작은도서관,35.6453706,129.3544357
111171,아름드리작은도서관,37.5602711,126.9023008
111048,아리랑도서관,37.5998987,127.013975
111468,아리랑어린이도서관,37.5991068,127.0137948
144045,아산시 꿈샘어린이청소년도서관,36.794453,127.0043048
144024,아산시 둔포도서관,36.9267409,127.0407865
144037,아산시 배방도서관,36.7739116,127.0577941
144174,아산시 중앙도서관,36.7712088,127.0092912
144172,아산시 탕정온샘도서관,36.7902418,127.0540115
726304,아이꿈 작은도서관,35.0998348,128.928286
111273,아이누리작은도서관,37.5692972,126.9308224
111523,아차산숲속도서관,37.5518578,127.1012321
147163,안동시립어린이도서관,36.548773,128.729933
147030,안동시립웅부도서관,36.5661267,128.7351927
147170,안동시립중앙도서관,36.5669166,128.6993119
125005,안산도서관,36.368296,127.4271497
141051,안산시 감골도서관,37.2926167,126.8544536
141032,안산시 관산도서관,37.3321319,126.7995588
141133,안산시 단원어린이도서관,37.3311927,126.8161013
141563,안산시 대부도서관,37.2405386,126.5829946
141567,안산시 미디어도서관,37.307187,126.8312518
141188,안산시 반월도서관,37.304155,126.900016
141482,안산시 본오도서관,37.2939804,126.8723016
141252,안산시 부곡도서관,37.3326644,126.8608588
141134,안산시 상록어린이도서관,37.3073887,126.8633133
141554,안산시 선부도서관,37.3411073,126.8061847
141050,안산시 성포도서관,37.3251788,126.8503406
141481,안산시 수암도서관,37.36182,126.87322
141508,안산시 원고잔도서관,37.3245985,126.8247479
141327,안산시 일동도서관,37.3154155,126.8717236
141099,안산시 중앙도서관,37.3044036,126.8212469
141406,안산시평생학습관작은도서관,37.29905,126.84641
14116801,안성대림동산작은도서관,37.0139555,127.2031019
141291,안성부영작은도서관,37.0081396,127.183659
141296,안성삼죽작은도서관,37.0725486,127.374635
141292,안성송정작은도서관,37.00451,127.20054
141290,안성시 공도도서관,37.0033824,127.172642
141289,안성시 보개도서관,37.0150259,127.322491
141026,안성시 아양도서관,37.0162227,127.2681605
141294,안성시 일죽도서관,37.0942077,127.475151
141168,안성시 중앙도서관,37.0152864,127.2686
141547,안성시 진사도서관,36.9941373,127.144458
141295,안성죽산작은도서관,37.0770255,127.423944
141213,안성태산작은도서관,37.0009401,127.153541
141293,안성풍림작은도서관,36.9989,127.159
141571,안양시립관양도서관,37.4110138,126.9703115
141027,안양시립만안도서관,37.3861604,126.9261235
141095,안양시립박달도서관,37.4023867,126.9035499
141538,안양시립벌말도서관,37.3938077,126.9764148
141263,안양시립비산도서관,37.3990721,126.9376412
141573,안양시립삼덕도서관,37.396052,126.9151635
141077,안양시립석수도서관,37.4115139,126.9031152
141132,안양시립어린이도서관,37.3849431,126.9545823
141036,안양시립평촌도서관,37.395758,126.9576926
141047,안양시립호계도서관,37.3830706,126.9505071
111281,알음알음작은도서관,37.5628964,126.962342
111227,압구정동문고,37.530642,127.030713
141211,약대신나는가족도서관,37.51333,126.77127
111107,약수도서관,37.4978365,126.9474396
131076,약숫골도서관,35.5704567,129.3372122
141404,양곡도서관,37.6616215,126.6314142
148304,양산시립 상북도서관,35.4157099,129.059162
148314,양산시립 서창도서관,35.4106438,129.1722774
148301,양산시립 영어도서관,35.4144861,129.164018
148041,양산시립 웅상도서관,35.3894429,129.15527
148318,양산시립 윤현진도서관,35.3477893,129.0439266
148122,양산시립 중앙도서관,35.3252568,128.996509
111246,양재1동 작은도서관,37.4716481,127.026721
111244,양재2동 작은도서관,37.4762901,127.043128
131057,양정작은도서관(달팽이),35.5448314,129.3848384
141323,양주시립고읍도서관,37.7925771,127.0843348
141581,양주시립광적도서관,37.8213656,126.986781
141098,양주시립꿈나무도서관,37.7923901,126.9871678
141154,양주시립남면도서관,37.8980773,126.9758804
141545,양주시립덕계도서관,37.8224492,127.0478443
141037,양주시립덕정도서관,37.842918,127.0631264
141605,양주시립옥정호수도서관,37.8203009,127.0864731
141558,양주희망도서관,37.7979256,127.103811
141217,양지해밀도서관,37.2374844,127.2858167
111504,양천중앙도서관,37.513525,126.833437
141282,양평군 양동도서관,37.3454424,127.1077636
141261,양평군 양서친환경도서관,37.4475657,127.1631352
141109,양평군 어린이도서관,37.428659,127.153577
141128,양평군 용문도서관,37.3580965,127.1165676
141011,양평군 중앙도서관,37.3985507,127.1068146
141317,양평군 지평도서관,37.3807258,127.1290412
147069,양학동 부학작은도서관,36.02547,129.35056
111220,어울림도서관,37.5617028,127.018910
146036,여수시립돌산도서관,34.7160081,127.7499315
146038,여수시립소라도서관,34.7886128,127.6334897
146026,여수시립쌍봉도서관,34.7630441,127.658722
146045,여수시립율촌도서관,34.8837459,127.5786328
146179,여수시립이순신도서관,35.8102151,127.1267053
146015,여수시립현암도서관,34.7571412,127.7314764
146052,여수시립환경도서관,34.7542288,127.7010727
111444,여의샛강도서관,37.522317,126.9201153
141600,여주시립대신도서관,37.3732427,127.5859505
141054,여주시립세종도서관,37.2971351,127.6249408
141331,여주시립여주도서관,37.2998502,127.6511676
141586,여주시립점동도서관,37.2058741,127.662854
711307,역마루작은도서관,37.604714,126.915099
711269,역삼2동작은도서관,37.4958791,127.046416
147100,연일읍 미르작은도서관,36.00766,129.32019
141013,연천군중앙도서관,38.0323136,127.0708708
141117,연천도서관,38.0981063,127.0767593
143004,영동교육도서관,36.1713844,127.7722622
111461,영어특성화도서관,37.5159478,126.8638501
128098,영종하늘도서관,37.4944932,126.5640039
147034,영천시립도서관,35.9754243,128.932787
144136,예산군립도서관,36.7072033,126.8443314
711067,오렌지나무 작은도서관,37.5389156,126.9575712
141540,오산시 꿈두레도서관,37.1817029,127.045268
141610,오산시 소리울도서관,37.1339152,127.0732373
141174,오산시 양산도서관,37.1943263,127.032212
141158,오산시 중앙도서관,37.15388,127.076939
141014,오산시 청학도서관,37.1550825,127.063967
141264,오산시 초평도서관,37.1427084,127.046599
141127,오산시 햇살마루도서관,37.1384499,127.071734
141111,오전빛고운도서관,37.3535029,126.971653
147112,오천읍 그루터기작은도서관,35.96289,129.4115
147085,오천읍 해와달작은도서관,35.96402,129.4016
141116,오포작은도서관,37.3630587,127.1551653
146041,옥과공공도서관,35.2744583,127.1355749
143005,옥천교육도서관,36.300914,127.5724097
143078,옥천군민도서관,36.3004381,127.5746837
727026,옥포읍 작은도서관,35.7897667,128.463909
148211,옥포작은도서관,34.8938695,128.6961156
111128,온누리도서관,37.4969154,126.8858064
147160,온정작은도서관,36.7239385,129.3453391
741046,와동별빛누리작은도서관,37.34059,126.82726
741139,와동책읽는방작은도서관,37.3428564,126.8228153
145038,완주군립고산도서관,35.9764763,127.20535
145134,완주군립둔산영어도서관,35.9609204,127.125344
145025,완주군립삼례도서관,35.9204022,127.093254
145118,완주군립중앙도서관,35.9048726,127.160787
145148,완주군립콩쥐팥쥐도서관,35.8206231,127.0225475
748165,외포바다마을작은도서관,34.9429229,128.7155215
711140,용강동작은도서관,37.5421805,126.9416403
311744,용꿈꾸는작은도서관,37.4781549,126.9514847
111304,용두어린이영어도서관,37.5761063,127.030293
127006,용산1동 작은도서관,35.8566419,128.5312386
111473,용산꿈나무도서관,37.5385513,126.9654268
711397,용암어린이영어도서관,37.540978,126.984657
125006,용운도서관,36.3257533,127.4636938
141038,용인중앙도서관,37.2334148,127.1902732
147154,용흥동 솔개재작은도서관,36.0431083,129.352425
148076,우리작은도서관,35.191327,128.808435
744183,운산작은도서관,36.8109084,126.5832526
741084,운양작은도서관,37.6493088,126.6849894
131017,울산 남구 도산도서관,35.5307144,129.3315455
131072,울산 남구 신복도서관,35.5513724,129.2553236
131074,울산 남구 옥현어린이도서관,35.5391622,129.264824
131015,울산 남구 월봉도서관,35.5422963,129.3198911
131002,울산 북구 기적의도서관,35.6622063,129.3364797
131001,울산 북구 농소1동도서관,35.6291873,129.3545038
131003,울산 북구 농소3동도서관,35.6330929,129.3355864
131079,울산 북구 매곡도서관,35.6441992,129.3504917
131056,울산 북구 명촌어린이도서관,35.5550074,129.3553039
131019,울산 북구 염포양정도서관,35.5318826,129.3939096
131005,울산 북구 중앙도서관,35.5842174,129.3679182
148014,울산남부도서관,35.535816,129.2951888
131080,울산도서관,35.533571,129.3360171
148015,울산동부도서관,35.5282078,129.4250825
148018,울주도서관,35.5588501,129.1373782
147107,울진남부도서관,36.6878112,129.4439574
147142,울진작은도서관,36.9945179,129.4029253
144059,원당꿈초롱 작은도서관,36.9027198,126.6432917
748149,원동작은도서관,35.3702553,128.920549
130026,원신흥도서관,36.3440483,127.3359618
142118,원주시립미리내도서관,37.3536617,127.9431874
142015,원주시립중앙도서관,37.3263503,127.9533323
142058,원주시립태장도서관,37.3605853,127.9537209
147133,원평으뜸작은도서관,36.1282611,128.3400386
711400,원효로제2동 작은도서관,37.5343171,126.9515072
111085,월계도서관,37.6286048,127.0561075
111484,월계어린이도서관,37.6216809,127.0531766
111464,월곡꿈그림도서관,37.6045234,127.0411906
148061,월산주공작은도서관,35.203889,128.802051
130028,월평도서관,36.3580403,127.3777371
727023,유가읍 작은도서관,35.6938869,128.459815
125007,유성도서관,36.3784791,127.375891
12500701,유성도서관 엑스포분관,36.3999653,127.4079098
748097,유토피아작은도서관,35.2433707,128.9034897
141451,율면작은도서관,37.0950889,127.5470953
727076,율하5주민 작은도서관,35.864188,128.692047
148234,율하e편한작은도서관,35.171072,128.82092
111160,은천동작은도서관,37.4852797,126.9423964
111042,은평구립도서관,37.619200,126.928243
711310,은평구행정자료실,37.6024515,126.9293311
711302,은평어린이영어도서관,37.608080,126.921084
111132,은평작은도서관,37.6024515,126.9293311
143006,음성교육도서관,36.939997,127.6928173
711304,응암1동문화의집문고,37.600854,126.926759
147053,의성군립도서관,36.3839638,128.4401794
141237,의왕시글로벌도서관,37.3576815,126.970498
141039,의왕시내손도서관,37.387659,126.982053
141120,의왕시중앙도서관,37.3422301,126.969448
141633,의왕시포일어울림도서관,37.3965596,126.9827991
141597,의정부가재울도서관,37.7483818,127.0441896
141131,의정부과학도서관,37.744874,127.0690533
141627,의정부미술도서관,37.7533135,127.1073975
141119,의정부영어도서관,37.7265004,127.0426093
141642,의정부음악도서관,37.7297293,127.0552995
141075,의정부정보도서관,37.7364786,127.0339219
127066,이곡2동 작은도서관,35.8558089,128.5008392
142056,이도작은도서관,37.4800496,129.1088441
141582,이동꿈틀도서관,37.1390828,127.1997473
711086,이문1동 꿈꾸는 작은도서관,37.5976622,127.0654786
711410,이문2동 작은도서관,37.6033142,127.0651101
711002,이문어린이도서관,37.5988988,127.053846
111053,이문체육문화센터 어린이도서관,37.6022638,127.068711
148081,이안나누리작은도서관,35.27375,128.867792
141029,이천시립도서관,37.2868263,127.4368133
141594,이천시립마장도서관,37.2503901,127.3557511
141166,이천시립어린이도서관,37.278046,127.441157
141068,이천시립청미도서관,37.1169278,127.6152627
141539,이천시립효양도서관,37.2615995,127.4779588
127090,이천어울림도서관,35.8523156,128.598696
711402,이촌2동 작은도서관,37.5262428,126.9546466
711209,이팝꽃향기작은도서관,37.5836923,126.9109342
145034,익산교육문화회관,35.9389516,126.9606218
145013,익산교육문화회관 함열분관,36.0785875,126.9634646
145153,익산시립금마도서관,35.994183,127.054825
145024,익산시립마동도서관,35.9404093,126.9690213
145095,익산시립모현도서관,35.949644,126.9360088
145116,익산시립부송도서관,35.9639592,126.9941517
145042,익산시립영등도서관,35.9626723,126.9777362
145154,익산시립유천도서관,35.9282186,126.9736443
145144,익산시립황등도서관,36.0044937,126.9434981
144070,인지작은도서관,36.75337,126.4247
128001,인천 서구 검단도서관,37.6004027,126.666328
128102,인천 서구 검암도서관,37.5660754,126.6831116
128008,인천 서구 석남도서관,37.5117615,126.6782612
128055,인천 서구 신석도서관,37.5116268,126.6682828
128024,인천 서구 심곡도서관,37.5424302,126.6731937
128061,인천광역시 꿈벗도서관,37.4730202,126.625125
128017,인천광역시 수봉도서관,37.4626544,126.6667545
128015,인천광역시 영종도서관,37.4956123,126.4879083
128046,인천광역시 율목도서관,37.4693677,126.6325952
123009,인천광역시교육청계양도서관,37.5460166,126.7301724
123002,인천광역시교육청부평도서관,37.4849955,126.7048383
123003,인천광역시교육청북구도서관,37.5066139,126.7236467
123004,인천광역시교육청서구도서관,37.4943306,126.6796541
123010,인천광역시교육청연수도서관,37.4178811,126.6853117
